Tweet,Keyword,code-switched,Hate,
@Damdamme_ Gbenu soun 😂,gbenu,1,Offensive,
gbenu lo jare https://t.co/O5S8hqzjnG,gbenu,1,Offensive,
"@Sirbramo come gbenu si🎤 and tell us why u no change as well since all this while, and as well why ur shoe size na still chengfu own💁🏼‍♂️😂😂😂 https://t.co/gp5HW5HEFl",gbenu,1,Offensive,
It's never that deep ko gbenu buruku soun. https://t.co/G1344n2kcW,gbenu,1,Offensive,
"@henro275 @bailonyeivene @adaezennaji_ @DrMel_ Henry shut up!
 Gbenu soun!",gbenu,1,Offensive,
"@Zainab__Bala Gbenu soun jarey....
 
 Shaaarrrapppppp",gbenu,1,Offensive,
@ajadijoshua1 E gbenu si mic sir,gbenu,1,Offensive,
"@Chinny_Emm Gbenu soun
 If he reach ur turn use 2 secs do ham Mrs flash 
 And na ur type no sabi do anything,just to troll and insult 😹🤚🏽",gbenu,1,Offensive,
@mexxyp Gbenu lọ!😂,gbenu,1,Offensive,
@kiLLLzeD Gbenu oshi sohun.,gbenu,1,Offensive,
@Leemahpearl_ Gbenu soun,gbenu,1,Offensive,
Gbenu ofo e dake https://t.co/ShaGT2AMQ0 https://t.co/VjMoLpIrox,gbenu,1,Offensive,
@itsdshow @ToolzO Gbenu eson,gbenu,1,Offensive,
"@gdgibadan My CEO can speak 🔥!
 Eje ka wa gbenu si mic",gbenu,1,Offensive,
@WaleBolatito Aisha oya gbenu si mic,gbenu,1,Offensive,
@Mhieemee Gbenu lo,gbenu,1,Offensive,
@YhemiBrand Gbenu lor,gbenu,1,Offensive,
"@johndoee_pa Eleyi gbènu tan o. I remember many yrs ago DR Olukoya asked al we member to write down d no of men/women we've had sex wt n start breaking d soulties 1 by 1,d next day one came to me crying n told me dat she wrote uncountable names dat she ruined her own glory,she later die.",gbenu,1,Offensive,
@ThaBoyYom Both are God’s messengers. E gbenu dake jare. That shouldn’t be an issue.,gbenu,1,Offensive,
"@Francis2522149 Gbenu werey soun 
 Loser 
 Running from pillar to post without making any sense",gbenu,1,Offensive,
@Tis_Fragile Gbenu oshi soun https://t.co/mTcdEYxOME,gbenu,1,Offensive,
@Abiola__AA Gbenu soun,gbenu,1,Offensive,
@DanielRegha @FabrizioRomano Gbenu soun,gbenu,1,Offensive,
@itsdshow @ToolzO Gbenu ofo lo.. Nobody asked you. Eni ibi aritenimowi,gbenu,1,Offensive,
@dauraqmarkaveli Gbenu ofo lo,gbenu,1,Offensive,
"@DanielRegha @FabrizioRomano Gbenu oshin lo, how did he disrespected them? Everything he said about them has been proven right",gbenu,1,Offensive,
"Abi you’re not competent, gbenu oshi lo😂 https://t.co/6rLuzt6b84",gbenu,1,Offensive,
@tiwa_hardeybc Gbenu oshi lo,gbenu,1,Offensive,
@atiku Gbenu oribu loor joor,gbenu,1,Offensive,
@ifeoluwani_ Gbenu sohun,gbenu,1,Offensive,
"@maleekberry_37 @Ojaz_10 @Uncle_Segun @OKarounwi @_AsiwajuLerry @Akinsjnr3 Gbenu oshi soun, Diaz small jare, bench warmer oshi",gbenu,1,Offensive,
@Govmentson @itzbasito Gbenu soun mehn,gbenu,1,Offensive,
@perry___winkle Gbenu lo,gbenu,1,Offensive,
"Him:: I don’t normally do this but you’re clean
 Her:: okay fine boy,gbenu si igbin",gbenu,1,Offensive,
@Simii1507 Gbenu lor,gbenu,1,Offensive,
"@_Temii___ @ben_jaymusic say na source 😭😭😭
 gbenu soun werey",gbenu,1,Offensive,
"@moyoscooooo What did God do? Sister Moyo, e gbenu si mic.",gbenu,1,Offensive,
@TaxDoctorNG @kingkhone4real @novieverest Gbenu oshi sòún ọmọ ale,gbenu,1,Offensive,
@eminiowoblow_ Gbenu werey sohun jare https://t.co/6P9FmYES0o,gbenu,1,Offensive,
@michael00449823 @bigolajide001 @napuputhoughts @instablog9ja Alaye gbenu soun jare,gbenu,1,Offensive,
@marythesa O gbenu tan.,gbenu,1,Offensive,
@borokinisola Gbenu soun jhr,gbenu,1,Offensive,
@emibolu19 Gbenu si epon baby 😂,gbenu,1,Offensive,
@timiagbaje_ @iam_bussie What does the law says? E gbenu si mic! 😂,gbenu,1,Offensive,
Dami gbenu si mic dada 🤣 https://t.co/wcsA2F2vfM,gbenu,1,Offensive,
@hughlike5 😂 gbenu werey soun,gbenu,1,Offensive,
Gbenu soun. Brazil uno. God spare our lives. I’ll be there to hate again walahi. https://t.co/CjEhvLjVIm,gbenu,1,Offensive,
@TheRealChuks__ @BamigboyeOlami @Letter_to_Jack Gbenu werey lo jhoor,gbenu,1,Offensive,
@Hosni2309 Gbenu soun jor😏,gbenu,1,Offensive,
@Tifetemi @TycoonRazzi Gbenu soun,gbenu,1,Offensive,
Country hard jare gbenu lor https://t.co/aZUQxq3i6I,gbenu,1,Offensive,
"@AishaYesufu AlSHA 0LE lo gbenu si MIC. 
 
 WHAT A JOKE!
 
 Husband/wife na THlEF! At least Tinubu no steaI party funds😂🤣
 
 We are not ready in this country ooo!
 
 We are not ready!",gbenu,1,Offensive,
"@Ca_pi_tan_ @gsbabatunde Gbenu e si oun, elete pelebe, tii ba sepe e n’ironu, se nkan to kan ninu oro ilu niyen?
 Eleyameya yi noni. I don’t know how hard it is to coexist with love and respect. Igbo this, Hausa that, na why 9ja never better be this. Eyin arindin yin.",gbenu,1,Offensive,
"@bellojite @Khy_leeeee Gbenu soun jare ,who u be sef,whicj interest are u protecting,ure surely an hater of the Sules,becos if not u will not be sabotaging d decision of the fanbase in d interest of the couple",gbenu,1,Offensive,
"@BayoObidient @chiditweets042 Gbenu ofo e dake. 
 You aren’t doing Peter obi a favor by voting for him. He’s not the one suffering the events of bad governance. When will you idiots realize this is for you and not him!",gbenu,1,Offensive,
"@GodFatherLino @BBNaija Gbenu re soun ,,,o fo yin 😡🤣🤣🤣🤣🤣🤣leave my baby 📌 https://t.co/db4XRNGDzs",gbenu,1,Offensive,
@KEvurulobi @NoNonsensezone @AdigunAyo68 Gbenu oshi danu.,gbenu,1,Offensive,
"@NoNonsensezone @chiditweets042 Gbenu e Dake.. Instead of you to face reality, you are throwing tribalism all about. Se biwon se ma n win election ni Bulaba win e yen? Fuel is 1200 and you are here defending rubbish.",gbenu,1,Offensive,
"Umu niii oooo, I go gbenu si mic if i try am. https://t.co/5uvBQJGfOm",gbenu,1,Offensive,
"@dammiedammie35 Agidigbo must hear dis,why you go japa alone.
 You need to gbenu so mic 🎙 😂😂😂😂",gbenu,1,Offensive,
"See her mouth
 Chochocho. 
 
 Gbenu sohun jare. 
 #bbnaija",gbenu,1,Offensive,
"Alaye Gbenu Soun!
 
 Sounding like a Fake Pastor even without a ministry! https://t.co/HU4PX8jtdb",gbenu,1,Offensive,
"@hassan2hafeez @unusuaIHQ Gbenu oshi lo
 Are you the one voting for us before?",gbenu,1,Offensive,
"@AishaYesufu Gbenu oshi so un
 Go and answer Abure corruption allegations, just party donation, you embezzled it , na you go have access to Nigeria treasury, you go finish Nigeria",gbenu,1,Offensive,
@Imranmuhdz @woye1 @AishaYesufu wa gbenu si MIC 🥍,gbenu,1,Offensive,
Ogbeni gbenu soun https://t.co/0plnLUF05e,gbenu,1,Offensive,
"@bhavss14 gbenu werey soun
 
 you for kuku put am for post",gbenu,1,Offensive,
Institutional investors sef dey gbenu si... https://t.co/8woUnmPpAM,gbenu,1,Offensive,
@Dharmmie001 @Mr_JAGs @OfficialDSSNG @NigAirForce @HQNigerianArmy @PoliceNG Gbenu soun jare,gbenu,1,Offensive,
@samuelll_0 Gbenu werey lo… Oloshi 😂😂,gbenu,1,Offensive,
@the_Lawrenz Gbenu oloribu lor,gbenu,1,Offensive,
"@mr_EkEmode What are you waiting for ? 🤔
 Mak we come gbenu si",gbenu,1,Offensive,
"@oladitwo68 @drezeeric_eze @chiditweets042 Gbenu oshi e dake oponu
 
 You animals keep degrading our identity and you cry like fools when they call you dirty animals what you truly are.
 Eyin oloshi adojutini.",gbenu,1,Offensive,
@lara_peperenpe Gbenu soun 😂 no be 14 you buy ni,gbenu,1,Offensive,
@IamTommivill O gbenu tan sir,gbenu,1,Offensive,
@Muleeqah @embee247 Gbenu lo sshior,gbenu,1,Offensive,
@SodiqTade O gbenu tan comrade 🤣,gbenu,1,Offensive,
"@PaschalNwosu5 @waleshabie730 @Imranmuhdz @woye1 Didirin. Obi, bat and atiku all wanted to remove subsidy. We will still have ended up here so gbenu dake.. Omo ipob",gbenu,1,Offensive,
"Are you drake?
 Are you Trey?
 Are you APC?
 
 Ogbeni gbenu dake jare https://t.co/df97TLqoyu",gbenu,1,Offensive,
"@EThawwab We go later carry Aisha go Agidigbo ko wa salaye bi owo polling agents shey ję
 
 O ma gbęnu si mic 🎤 Awon omo Nigeria ma ba wa dasi..",gbenu,1,Offensive,
"@ruffydfire Gbenu oshi soun, how many Nigeria president or governors drive homemade cars,your fav when in office as governor did he drive innosson ?",gbenu,1,Offensive,
@ElementrixDavid @AlphabotApp @boostdotgg Gbenu soun,gbenu,1,Offensive,
Gbenu dake nau https://t.co/1JXNn7RXzG,gbenu,1,Offensive,
Gbenu werey soun. Oponu oshi https://t.co/sp3eiUQj5u,gbenu,1,Offensive,
"@BDaunsi @otakerioghenero @NigeriaStories Gbenu werey soun, ode.",gbenu,1,Offensive,
"@NLCHeadquarters E gbenu oshi danu. Is the Labour Congress above the constitution of Nigeria? If he doesn't have a skeleton in his cupboard, let him get his lawyers and fight his case. Stop threatening the nation with gross impunity. Bunch of reckless and unreasonable citizens.",gbenu,1,Offensive,
@thaofeeque Gbenu soun 😂 😂,gbenu,1,Offensive,
"@Mr_dotman Gbenu see mic, if the the thing sure for you.",gbenu,1,Offensive,
Gbenu werey lo https://t.co/W2UQrcgSEv,gbenu,1,Offensive,
@big_tobiloba Gbenu soun 😏 professor loseyi wey dey fail 🥺 nko 😂 afterall incantation sef better pass seyi song 😏 https://t.co/7HkgOM3EuO,gbenu,1,Offensive,
@BigLogik make me self gbenu si my boss,gbenu,1,Offensive,
"@concept925 @AyshaHamman You are fail.ure personified. So, gbenu soun.🤣🤣 https://t.co/JmFjFVjkDL",gbenu,1,Offensive,
@Dapson_bs Gbenu lo jor 😭,gbenu,1,Offensive,
@Topensyy_ @chude__ Gbenu werey saun joor....,gbenu,1,Offensive,
gbenu oshi buruku e soun jare. oniyeye. https://t.co/wXg0lymG0x,gbenu,1,Offensive,
@OlabisiLaw @Imranmuhdz Gbenu sohun asunu https://t.co/hMY5FnayvX,gbenu,1,Offensive,
"@DFIRST_TIPS Werey 
 Why you come cover verification code 
 Na so Una go just Dey fool Una self think say Dey fool people scammer 🍀🫶",werey,1,Offensive,
@FineBoyEmmy7 @JacalCrypto Instead make e dey increase...the werey dey reduce mess up,werey,1,Offensive,
"@Winner24349048 😂werey, when sheggz called una razz, dem no born u well make u talk say his mother oh, bloody coward, ass licker",werey,1,Offensive,
@manova_madeit Werey no fit handle rejection 😂😂,werey,1,Offensive,
"@jominabuna2 @ChristianEnum10 @NoNonsensezone @chiditweets042 They are called Headless mobs for a reason, they don’t have brain of their own…. they behave like Malu 😂🤣🤣 no matter how you explain reach, if nah about that werey guava head wey waka for Sahara desert, he no fit do wrong for their face. 😂🤣🤣",werey,1,Offensive,
@yabaleftonline Take PS5 and throw the werey out,werey,1,Offensive,
@Emeka_khalifa Werey don turn bisexual https://t.co/ar3FDC3Ug8,werey,1,Offensive,
@Mhizdijah2000 Like say Ori werey gbewe 😂💔,werey,1,Offensive,
@_Kwabena_Kodua @Game_Analyzer1 @0panaa_1 Werey 😂. Go look for bigger stake and play oga. It’s d safest way to big booms,werey,1,Offensive,
"Stop calling me boss werey
 I'm in love with you 😂",werey,1,Offensive,
@ChisimdiMa57565 Werey 😂,werey,1,Offensive,
Werey 😂 https://t.co/mVhMu84d49,werey,1,Offensive,
@AkwariSylvia @The__Vyrus You mama no kneel for your papa ? Woke virus werey,werey,1,Offensive,
"Which werey gap?? Small Fireboy get talent pass una papa! If una don smoke small Igbo like this, una liver go dey deceive una! God punish u https://t.co/g6hoy8mhVb",werey,1,Offensive,
"@lily_minn @ChrissieJide3 @Kalakuta75 @ipheanyizzir Tor ur sassy ass dad, I bet your mum go Dey flog am well well if he complain anytime d werey find out say him wife dey bang outside😂😂 public property na d women for ur houx go likely be o😅🤦🏼‍♂️",werey,1,Offensive,
"@Bidal4Life @ThePeakSanti They should give the European best player to Jesus Vallejo too werey! 
 
 He is a 5 times champions league winner and plays in the same club as Diaz
 🤡🤡🤡🤡",werey,1,Offensive,
"@GarinGwamna @SanusiSnippets That is why 32 police officers with 5 functioning guns are protecting the lives of people in a whole LG.
 Werey.",werey,1,Offensive,
@NoNonsensezone @chiditweets042 Shisheshishe to ba awon werey 🤣🤣🤣,werey,1,Offensive,
@emerys75 @DefenderofCeec I saw it oo 🤣🤣🤣werey don fall in love https://t.co/QnUkRAqYSl,werey,1,Offensive,
@Ol_RMD @Chiefpriiest Werey don run view am😹,werey,1,Offensive,
@instablog9ja Go use ur land bomb werey,werey,1,Offensive,
"@dammiedammie35 Werey Porsche.😂😂😂
 Agbaawo olosho from Folixx😂
 Over 10 years in the game.",werey,1,Offensive,
@Opresii Aye werey ti baje 😂,werey,1,Offensive,
"@EmiratesFACup @Everton Wallahi Na only Naij person go do this thing, werey!😂😂😂",werey,1,Offensive,
@kulosaoflondon @_HENRYKANE_ Nah proper island the werey dey stay,werey,1,Offensive,
@PoojaMedia This one is just out here fishing wrong information. Werey say e quit😂😂😂. How can a technical director quit? Mumu pooka,werey,1,Offensive,
@WazzyFund Werey 😂,werey,1,Offensive,
@WaleBolatito Werey eyan 😂😂😂,werey,1,Offensive,
@king_ceec @mamsee001 Don’t mind the Werey.,werey,1,Offensive,
"@KinqWizzy @jagabanolu @TrendingEx You can only sue someone if said crime was committed in the country of the court werey
 
 That been said, because you wear suit dey look like soldier ant doesn't mean you have an IQ higher than room temperature",werey,1,Offensive,
@broccoliboygreg Gilmorr na werey what's that step ffs? 🤣,werey,1,Offensive,
@GucciStarboi This one na Werey oo,werey,1,Offensive,
@The_HBMayana E be like say you no want make e better for yo Habibu..Abi ori e buru ni..Sho ya werey ni,werey,1,Offensive,
"@Opeolu_waa @Cou_rage000 @ifeomaokechuk16 @Kingkuti_ Person wey no get sense 
 
 Am sure the werey still Dey collect money for food😂😂",werey,1,Offensive,
@Opeolu_waa @Kingkuti_ @ifeomaokechuk16 werey done delete him tweet 🤣,werey,1,Offensive,
@AndreyAFC1 @FabrizioRomano @MiguelDelaney Werey,werey,1,Offensive,
@presh_milli3 nah werey 😹😹 https://t.co/DPsveAMCOe,werey,1,Offensive,
Kuku give me laptop screen make I hold for hand na…..eyin werey😂 https://t.co/FExi1Nkt0r,werey,1,Offensive,
"@JinaduMoshood @napuputhoughts @michael00449823 @instablog9ja Show ursef make we see if your life worth living, you wey dey do night sub to reply tweet wey I drop since afternoon, be like say na beer parlor the werey wey born you take get belle cause you don mention am like 3rd time now, you think everyone’s mama go be like your useless own",werey,1,Offensive,
@barbiecuefish @yobrxxzy Jahboi na werey sha,werey,1,Offensive,
@Omobolanle_24 Werey can’t SOB 😂😂😂,werey,1,Offensive,
Who b d Werey wey Dey teach my girlfriend new style 🌚….. wait which style u think ssy I Dey talk about 😂😂… na PS5 oo 😂😂😂…,werey,1,Offensive,
@Fasco_mayana03 @itzbasito Portable way know watin e Dey do. The werey ft dammykrane the period when dammykrane dey attack David 🤷🏽‍♂️,werey,1,Offensive,
"He who laugh last, laughs best, dem no tell you say nah werey dey laugh last🤧",werey,1,Offensive,
@Djayjaay Na werey,werey,1,Offensive,
"@EphraimNEdeh @Jack_ng01 That werey waspapping, never see anything yet, dat him neck like giraffes own, na bend e go bend at last.",werey,1,Offensive,
@theonlyfabian_ @its_lammyffs na lyrics werey,werey,1,Offensive,
@Eniola19Eniola @tokunbo_wahab You do know this was caused by a dam right? The werey poster says climate change,werey,1,Offensive,
@Laurestar Werey 😂😅,werey,1,Offensive,
"@espeezeal @NewsCentralTV @OluchiOparah1 @richardumar Do you know any party occupied by angels? 
 Please, share with Obi. 
 
 Werey.",werey,1,Offensive,
All this KOBBY ranting na for GHANA 🇬🇭sha😂😂😂cos here for NAIJA 🇳🇬 portable and vdm go do call werey to ORDER😂😂#Drisey,werey,1,Offensive,
"@VEXOR1ON @zuupzeep @Timmyyo0 @iiampsticks O Fe shofo Sha! 
 I don shalaye give you and you still dey tell me kipshut, mio ni jere e!
 Werey Akuri!",werey,1,Offensive,
@HommiesDrey @EkehOnyedika @mufasakuma This Werey na MTN😹,werey,1,Offensive,
@lowkey_samz Your phone will break too werey,werey,1,Offensive,
@trendwithola @jidesanwoolu Koni da fuu Iya ati baba e. Werey omo abi paa .,werey,1,Offensive,
"@Shehusky Last I checked Yobe state has a governor , the vice president went to Maiduguri to sympathize with his people , I very sure tomorrow morning your x president will be dancing to shine teeth also in those states , tinubu morning till night , sha lo Ogun e, ma ya werey o shehu",werey,1,Offensive,
@kenthyxx @miabassey1 See werey. 🤣 😂 🤣 😂 🤣 😂,werey,1,Offensive,
@PretyFrancoise Like u abandoned chizoba 😂🤣 eti ya werey....una go hear am on Thursday,werey,1,Offensive,
@Dyce_xv Omo werey😭,werey,1,Offensive,
"@oluwa_toomisin @LydiaValch @MichaelCharmin2 @NoNonsensezone @PoliceNG @OfficialDSSNG @chiditweets042 Our yoruba gods are wannabe folklore merlin dragons.
 
 Call better God’s like Amadioha, werey",werey,1,Offensive,
"@dojarabbit_ Lol 
 Go to gym werey",werey,1,Offensive,
@RespiratoryDafe Werey dun ejaculate tire😆😆,werey,1,Offensive,
"@Bashman96 @JohnFanimokun No worry, when we finally get the region govt or something we will face you religion extremists later. Personally I get problem with some of you. Sebi una wan mad ni. Person go talk small thing una go dey raise voice. E ya werey ni? Make we no talk again?",werey,1,Offensive,
@theonlychap Nothing beat that werey weh de middle,werey,1,Offensive,
"@PulseNigeria247 That guy na werey, she say Z baba werey say Z 😂",werey,1,Offensive,
@_HENRYKANE_ I no even dey diss you werey😭😭.. Ogun go kill you ni,werey,1,Offensive,
@mrchyle @itzbasito Pele Validator Werey🤣🤣🤣🤣💀,werey,1,Offensive,
"I no like am abeg, I remember one day wey we dey chop noodles for this kain setting.fresh from the cooker, I no chop reach 4 spoons before e finish.Awon werey wey cooler dey their mouth no let am waste https://t.co/56nyjVgXAp",werey,1,Offensive,
@WittyLevi Iro Werey,werey,1,Offensive,
@simon_ekpa @HQNigerianArmy You dey mind the werey,werey,1,Offensive,
.@_HENRYKANE_ your papa sha Dey hear now? Cos you no go let me hear word werey https://t.co/obsj1opMMY,werey,1,Offensive,
See as this werey dey threaten person https://t.co/5eGOwKfSbg,werey,1,Offensive,
"@Folorunsho36 @dammiedammie35 @GloWorld Werey network, dem don frustrate for like 2 weeks now",werey,1,Offensive,
@AdelekeMuyiwa4 Werey ticket don cut.,werey,1,Offensive,
Werey 😂😂😂 https://t.co/x9fdKTWfXw,werey,1,Offensive,
"‘I missed your call’ 
 No werey, you watched it ring &amp; ignored it 🙄 https://t.co/tRywzHQQIr",werey,1,Offensive,
"@DAMIADENUGA Hollup so after all the dramas, she go sidan watch her madness con still post am? Obirin ya werey gan o 😂",werey,1,Offensive,
@don_nanex @Chrisbamidele @Opey3mi Nice of you to think the Werey even get brain.,werey,1,Offensive,
"Werey don disappear?😂😂
 Rubbish!!!!
 Person wey change country because Yamal nor let am see jersey wan win African best https://t.co/Z3kRwPDoRS",werey,1,Offensive,
"Yes Nelly and Kassia drag those werey Maduka boys.
 They’re acting like the landlords in that house.
 #BBNaija",werey,1,Offensive,
